Found a corrupted messageFound a corrupted messageNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNew Message:t=41.219s,solderingTargetTemperature:41130,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:10,linearMotorPosition:0,LO_State:0,SOE_State:0,stateMachineStatus:0,
New Message:t=76.637s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=77.142s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=77.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=78.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=78.640s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=79.135s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=79.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=80.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=80.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=81.145s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=81.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=82.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=82.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=83.134s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=83.639s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=84.141s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=84.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=85.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=85.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=86.135s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=86.643s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=87.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=87.635s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=88.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=88.635s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=89.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=89.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
